gene_name,go_term
 apt,GO:0006768
 punA,GO:0006768
 deoD,GO:0006768
 hpt,GO:0006768
 guaB,GO:0006768
 ndk,GO:0006768
 xpt,GO:0006768
 guaA,GO:0006768
 gmk,GO:0006768
 nrdD,GO:0006768
 relA,GO:0006768
 purA,GO:0006768
 adk,GO:0006768
 arcC,GO:0006768
 deoB,GO:0009106
 pgm,GO:0009106
 pgmA,GO:0009106
 prsA1,GO:0009106
 prsA2,GO:0009106
 purF,GO:0009106
 purD,GO:0009106
 purN,GO:0009106
 purM,GO:0009106
 purK,GO:0009106
 purE,GO:0009106
 purC,GO:0009106
 purB,GO:0009106
 purH,GO:0009106
 apt,GO:0009106
 punA,GO:0009106
 deoD,GO:0009106
 hpt,GO:0009106
 guaB,GO:0009106
 ndk,GO:0009106
 xpt,GO:0009106
 guaA,GO:0009106
 gmk,GO:0009106
 nrdD,GO:0009106
 relA,GO:0009106
 purA,GO:0009106
 adk,GO:0009106
 arcC,GO:0009106
 deoB,GO:0046656
 pgm,GO:0046656
 pgmA,GO:0046656
 prsA1,GO:0046656
 prsA2,GO:0046656
 purF,GO:0046656
 purD,GO:0046656
 purN,GO:0046656
 purM,GO:0046656
 purK,GO:0046656
 purE,GO:0046656
 purC,GO:0046656
 purB,GO:0046656
 purH,GO:0046656
 apt,GO:0046656
 punA,GO:0046656
 deoD,GO:0046656
 hpt,GO:0046656
 guaB,GO:0046656
 ndk,GO:0046656
 xpt,GO:0046656
 guaA,GO:0046656
 gmk,GO:0046656
 nrdD,GO:0046656
 relA,GO:0046656
 purA,GO:0046656
 adk,GO:0046656
 arcC,GO:0046656
 deoB,GO:0006778
 pgm,GO:0006778
 pgmA,GO:0006778
 prsA1,GO:0006778
 prsA2,GO:0006778
 purF,GO:0006778
 purD,GO:0006778
 purN,GO:0006778
 purM,GO:0006778
 purK,GO:0006778
 purE,GO:0006778
 purC,GO:0006778
 purB,GO:0006778
 purH,GO:0006778
 apt,GO:0006778
 punA,GO:0006778
 deoD,GO:0006778
 hpt,GO:0006778
 guaB,GO:0006778
 ndk,GO:0006778
 xpt,GO:0006778
 guaA,GO:0006778
 gmk,GO:0006778
 nrdD,GO:0006778
 relA,GO:0006778
 purA,GO:0006778
 adk,GO:0006778
 arcC,GO:0006778
 asnA,GO:0009240
 asnA,GO:0016091
 pyrB,GO:0009240
 pyrB,GO:0016091
 gdhA,GO:0009240
 gdhA,GO:0016091
 carB,GO:0009240
 carB,GO:0016091
 carA,GO:0009240
 carA,GO:0016091
 glmS,GO:0009240
 glmS,GO:0016091
 purF,GO:0009240
 purF,GO:0016091
 asnA,GO:0006807
 purA,GO:0006807
 purB,GO:0006807
 pyrB,GO:0006807
 glnA,GO:0006807
 carB,GO:0006807
 carA,GO:0006807
 glmS,GO:0006807
 purF,GO:0006807
 asnA,GO:0006790
 purA,GO:0006790
 purB,GO:0006790
 pyrB,GO:0006790
 glnA,GO:0006790
 carB,GO:0006790
 carA,GO:0006790
 glmS,GO:0006790
 purF,GO:0006790
 asnA,GO:0043190
 asnA,GO:0043191
 asnA,GO:0043192
 purA,GO:0043190
 purA,GO:0043191
 purA,GO:0043192
 purB,GO:0043190
 purB,GO:0043191
 purB,GO:0043192
 pyrB,GO:0043190
 pyrB,GO:0043191
 pyrB,GO:0043192
 glnA,GO:0043190
 glnA,GO:0043191
 glnA,GO:0043192
 carB,GO:0043190
 carB,GO:0043191
 carB,GO:0043192
 carA,GO:0043190
 carA,GO:0043191
 carA,GO:0043192
 glmS,GO:0043190
 glmS,GO:0043191
 glmS,GO:0043192
 purF,GO:0043190
 purF,GO:0043191
 purF,GO:0043192
 recA,GO:0000160
 polA,GO:0000160
 ruvA,GO:0000160
 ruvB,GO:0000160
 dnaE,GO:0000160
 dnaZX,GO:0000160
 holA,GO:0000160
 dnaQ,GO:0000160
 priA,GO:0000160
 ssb,GO:0009372
 recF,GO:0009372
 recO,GO:0009372
 recR,GO:0009372
 recA,GO:0009372
 polA,GO:0009372
 ruvA,GO:0009372
 ruvB,GO:0009372
 recG,GO:0009372
 dnaE,GO:0009372
 polC,GO:0009372
 dnaN,GO:0009372
 dnaH,GO:0009372
 holB,GO:0009372
 priA,GO:0009372
 ssb,GO:0009401
 recF,GO:0009401
 recO,GO:0009401
 recR,GO:0009401
 recA,GO:0009401
 polA,GO:0009401
 ruvA,GO:0009401
 ruvB,GO:0009401
 recG,GO:0009401
 dnaE,GO:0009401
 polC,GO:0009401
 dnaN,GO:0009401
 dnaH,GO:0009401
 holB,GO:0009401
 priA,GO:0009401
 ssb,GO:0006401
 recF,GO:0006401
 recO,GO:0006401
 recR,GO:0006401
 recA,GO:0006401
 polA,GO:0006401
 ruvA,GO:0006401
 ruvB,GO:0006401
 recG,GO:0006401
 dnaE,GO:0006401
 polC,GO:0006401
 dnaN,GO:0006401
 dnaH,GO:0006401
 holB,GO:0006401
 priA,GO:0006401
 ssb,GO:0000428
 recF,GO:0000428
 recO,GO:0000428
 recR,GO:0000428
 recA,GO:0000428
 polA,GO:0000428
 ruvA,GO:0000428
 ruvB,GO:0000428
 recG,GO:0000428
 dnaE,GO:0000428
 polC,GO:0000428
 dnaN,GO:0000428
 dnaH,GO:0000428
 holB,GO:0000428
 priA,GO:0000428
 ssb,GO:0043952
 ssb,GO:0043953
 recF,GO:0043952
 recF,GO:0043953
 recO,GO:0043952
 recO,GO:0043953
 recR,GO:0043952
 recR,GO:0043953
 recA,GO:0043952
 recA,GO:0043953
 polA,GO:0043952
 polA,GO:0043953
 ruvA,GO:0043952
 ruvA,GO:0043953
 ruvB,GO:0043952
 ruvB,GO:0043953
 recG,GO:0043952
 recG,GO:0043953
 dnaE,GO:0043952
 dnaE,GO:0043953
 polC,GO:0043952
 polC,GO:0043953
 dnaN,GO:0043952
 dnaN,GO:0043953
 dnaH,GO:0043952
 dnaH,GO:0043953
 holB,GO:0043952
 holB,GO:0043953
 priA,GO:0043952
 priA,GO:0043953
 ssb,GO:0030253
 ssb,GO:0015628
 ssb,GO:0030254
 ssb,GO:0030255
 ssb,GO:0046819
 ssb,GO:0033103
 ssb,GO:0044098
 ssb,GO:0043952
 ssb,GO:0043953
 recF,GO:0030253
 recF,GO:0015628
 recF,GO:0030254
 recF,GO:0030255
 recF,GO:0046819
 recF,GO:0033103
 recF,GO:0044098
 recF,GO:0043952
 recF,GO:0043953
 recO,GO:0030253
 recO,GO:0015628
 recO,GO:0030254
 recO,GO:0030255
 recO,GO:0046819
 recO,GO:0033103
 recO,GO:0044098
 recO,GO:0043952
 recO,GO:0043953
 recR,GO:0030253
 recR,GO:0015628
 recR,GO:0030254
 recR,GO:0030255
 recR,GO:0046819
 recR,GO:0033103
 recR,GO:0044098
 recR,GO:0043952
 recR,GO:0043953
 recA,GO:0030253
 recA,GO:0015628
 recA,GO:0030254
 recA,GO:0030255
 recA,GO:0046819
 recA,GO:0033103
 recA,GO:0044098
 recA,GO:0043952
 recA,GO:0043953
 polA,GO:0030253
 polA,GO:0015628
 polA,GO:0030254
 polA,GO:0030255
 polA,GO:0046819
 polA,GO:0033103
 polA,GO:0044098
 polA,GO:0043952
 polA,GO:0043953
 ruvA,GO:0030253
 ruvA,GO:0015628
 ruvA,GO:0030254
 ruvA,GO:0030255
 ruvA,GO:0046819
 ruvA,GO:0033103
 ruvA,GO:0044098
 ruvA,GO:0043952
 ruvA,GO:0043953
 ruvB,GO:0030253
 ruvB,GO:0015628
 ruvB,GO:0030254
 ruvB,GO:0030255
 ruvB,GO:0046819
 ruvB,GO:0033103
 ruvB,GO:0044098
 ruvB,GO:0043952
 ruvB,GO:0043953
 recG,GO:0030253
 recG,GO:0015628
 recG,GO:0030254
 recG,GO:0030255
 recG,GO:0046819
 recG,GO:0033103
 recG,GO:0044098
 recG,GO:0043952
 recG,GO:0043953
 dnaE,GO:0030253
 dnaE,GO:0015628
 dnaE,GO:0030254
 dnaE,GO:0030255
 dnaE,GO:0046819
 dnaE,GO:0033103
 dnaE,GO:0044098
 dnaE,GO:0043952
 dnaE,GO:0043953
 polC,GO:0030253
 polC,GO:0015628
 polC,GO:0030254
 polC,GO:0030255
 polC,GO:0046819
 polC,GO:0033103
 polC,GO:0044098
 polC,GO:0043952
 polC,GO:0043953
 dnaN,GO:0030253
 dnaN,GO:0015628
 dnaN,GO:0030254
 dnaN,GO:0030255
 dnaN,GO:0046819
 dnaN,GO:0033103
 dnaN,GO:0044098
 dnaN,GO:0043952
 dnaN,GO:0043953
 dnaH,GO:0030253
 dnaH,GO:0015628
 dnaH,GO:0030254
 dnaH,GO:0030255
 dnaH,GO:0046819
 dnaH,GO:0033103
 dnaH,GO:0044098
 dnaH,GO:0043952
 dnaH,GO:0043953
 holB,GO:0030253
 holB,GO:0015628
 holB,GO:0030254
 holB,GO:0030255
 holB,GO:0046819
 holB,GO:0033103
 holB,GO:0044098
 holB,GO:0043952
 holB,GO:0043953
 priA,GO:0030253
 priA,GO:0015628
 priA,GO:0030254
 priA,GO:0030255
 priA,GO:0046819
 priA,GO:0033103
 priA,GO:0044098
 priA,GO:0043952
 priA,GO:0043953
 ssb,GO:0006284
 ssb,GO:0006285
 ssb,GO:0006286
 ssb,GO:0006287
 ssb,GO:0006288
 recF,GO:0006284
 recF,GO:0006285
 recF,GO:0006286
 recF,GO:0006287
 recF,GO:0006288
 recO,GO:0006284
 recO,GO:0006285
 recO,GO:0006286
 recO,GO:0006287
 recO,GO:0006288
 recR,GO:0006284
 recR,GO:0006285
 recR,GO:0006286
 recR,GO:0006287
 recR,GO:0006288
 recA,GO:0006284
 recA,GO:0006285
 recA,GO:0006286
 recA,GO:0006287
 recA,GO:0006288
 polA,GO:0006284
 polA,GO:0006285
 polA,GO:0006286
 polA,GO:0006287
 polA,GO:0006288
 ruvA,GO:0006284
 ruvA,GO:0006285
 ruvA,GO:0006286
 ruvA,GO:0006287
 ruvA,GO:0006288
 ruvB,GO:0006284
 ruvB,GO:0006285
 ruvB,GO:0006286
 ruvB,GO:0006287
 ruvB,GO:0006288
 recG,GO:0006284
 recG,GO:0006285
 recG,GO:0006286
 recG,GO:0006287
 recG,GO:0006288
 dnaE,GO:0006284
 dnaE,GO:0006285
 dnaE,GO:0006286
 dnaE,GO:0006287
 dnaE,GO:0006288
 polC,GO:0006284
 polC,GO:0006285
 polC,GO:0006286
 polC,GO:0006287
 polC,GO:0006288
 dnaN,GO:0006284
 dnaN,GO:0006285
 dnaN,GO:0006286
 dnaN,GO:0006287
 dnaN,GO:0006288
 dnaH,GO:0006284
 dnaH,GO:0006285
 dnaH,GO:0006286
 dnaH,GO:0006287
 dnaH,GO:0006288
 holB,GO:0006284
 holB,GO:0006285
 holB,GO:0006286
 holB,GO:0006287
 holB,GO:0006288
 priA,GO:0006284
 priA,GO:0006285
 priA,GO:0006286
 priA,GO:0006287
 priA,GO:0006288
 ssb,GO:0006289
 ssb,GO:0006289
 recF,GO:0006289
 recO,GO:0006289
 recR,GO:0006289
 recA,GO:0006289
 polA,GO:0006289
 ruvA,GO:0006289
 ruvB,GO:0006289
 recG,GO:0006289
 dnaE,GO:0006289
 polC,GO:0006289
 dnaN,GO:0006289
 dnaH,GO:0006289
 holB,GO:0006289
 priA,GO:0006289
 pcrA,GO:0006298
 xseA,GO:0006298
 xseB,GO:0006298
 recJ,GO:0006298
 ssb,GO:0006298
 ssbB,GO:0006298
 dnaE,GO:0006298
 dnaN,GO:0006298
 dnaX,GO:0006298
 holA,GO:0006298
 holB,GO:0006298
 ligA,GO:0006298
 nanB,GO:0000724
 nanA,GO:0000724
 aga,GO:0000724
 strH,GO:0000724
 gcnA,GO:0000724
 nanB,GO:0006096
 nanB,GO:0006094
 nanA,GO:0006096
 nanA,GO:0006094
 aga,GO:0006096
 aga,GO:0006094
 strH,GO:0006096
 strH,GO:0006094
 gcnA,GO:0006096
 gcnA,GO:0006094
 nanB,GO:0006099
 nanA,GO:0006099
 aga,GO:0006099
 strH,GO:0006099
 gcnA,GO:0006099
 nanB,GO:0006098
 nanA,GO:0006098
 aga,GO:0006098
 strH,GO:0006098
 gcnA,GO:0006098
 nanB,GO:0006000
 nanB,GO:0006013
 nanA,GO:0006000
 nanA,GO:0006013
 aga,GO:0006000
 aga,GO:0006013
 strH,GO:0006000
 strH,GO:0006013
 gcnA,GO:0006000
 gcnA,GO:0006013
 thiE,GO:0006012
 thiE,GO:0019852
 thiE,GO:0019577
 thiE,GO:0019572
 ribD,GO:0006633
 ribH,GO:0006633
 ribE,GO:0006633
 ribF,GO:0006633
 thiM,GO:0006633
 ribD,GO:0006526
 ribH,GO:0006526
 ribE,GO:0006526
 ribF,GO:0006526
 thiM,GO:0006526
 ribD,GO:0006163
 ribD,GO:0042278
 ribH,GO:0006163
 ribH,GO:0042278
 ribE,GO:0006163
 ribE,GO:0042278
 ribF,GO:0006163
 ribF,GO:0042278
 thiM,GO:0006163
 thiM,GO:0042278
 ribD,GO:0006220
 ribD,GO:0006213
 ribH,GO:0006220
 ribH,GO:0006213
 ribE,GO:0006220
 ribE,GO:0006213
 ribF,GO:0006220
 ribF,GO:0006213
 thiM,GO:0006220
 thiM,GO:0006213
 ribD,GO:0006522
 ribD,GO:0006531
 ribD,GO:0006536
 ribH,GO:0006522
 ribH,GO:0006531
 ribH,GO:0006536
 ribE,GO:0006522
 ribE,GO:0006531
 ribE,GO:0006536
 ribF,GO:0006522
 ribF,GO:0006531
 ribF,GO:0006536
 thiM,GO:0006522
 thiM,GO:0006531
 thiM,GO:0006536
 ribD,GO:0006544
 ribD,GO:0006563
 ribD,GO:0070178
 ribD,GO:0006566
 ribH,GO:0006544
 ribH,GO:0006563
 ribH,GO:0070178
 ribH,GO:0006566
 ribE,GO:0006544
 ribE,GO:0006563
 ribE,GO:0070178
 ribE,GO:0006566
 ribF,GO:0006544
 ribF,GO:0006563
 ribF,GO:0070178
 ribF,GO:0006566
 thiM,GO:0006544
 thiM,GO:0006563
 thiM,GO:0070178
 thiM,GO:0006566
 rpe,GO:0006534
 rpe,GO:0006555
 tktC,GO:0006534
 tktC,GO:0006555
 tktN,GO:0006534
 tktN,GO:0006555
 tktA,GO:0006534
 tktA,GO:0006555
 deoC,GO:0006534
 deoC,GO:0006555
 kdgA,GO:0006534
 kdgA,GO:0006555
 kdgK,GO:0006534
 kdgK,GO:0006555
 ulaD,GO:0006550
 ulaD,GO:0006552
 ulaD,GO:0006574
 araD,GO:0006550
 araD,GO:0006552
 araD,GO:0006574
 mvk,GO:0009097
 mvk,GO:0009098
 mvk,GO:0009099
 mvaD,GO:0009097
 mvaD,GO:0009098
 mvaD,GO:0009099
 fni,GO:0009097
 fni,GO:0009098
 fni,GO:0009099
 uppS,GO:0009097
 uppS,GO:0009098
 uppS,GO:0009099
 hexB,GO:0009085
 pcrA,GO:0009085
 xseA,GO:0009085
 xseB,GO:0009085
 recJ,GO:0009085
 ssb,GO:0009085
 dnaN,GO:0009085
 dnaX,GO:0009085
 holB,GO:0009085
 ligA,GO:0009085
 dpnM,GO:0009085
 secE,GO:0006554
 secG,GO:0006554
 yajC,GO:0006554
 secA,GO:0006554
 ffh,GO:0006554
 lepB,GO:0006554
 lspA,GO:0006554
 secE,GO:0006525
 secE,GO:0006560
 secG,GO:0006525
 secG,GO:0006560
 yajC,GO:0006525
 yajC,GO:0006560
 secA,GO:0006525
 secA,GO:0006560
 ffh,GO:0006525
 ffh,GO:0006560
 srpB,GO:0006525
 srpB,GO:0006560
 lepB,GO:0006525
 lepB,GO:0006560
 lspA,GO:0006525
 lspA,GO:0006560
 secE,GO:1901769
 secG,GO:1901769
 yajC,GO:1901769
 secA,GO:1901769
 ffh,GO:1901769
 srpB,GO:1901769
 lepB2,GO:1901769
 lepB1,GO:1901769
 lspA,GO:1901769
 secE,GO:0043639
 secG,GO:0043639
 yajC1,GO:0043639
 yajC2,GO:0043639
 secA,GO:0043639
 ffh,GO:0043639
 srpB,GO:0043639
 lepB,GO:0043639
 lspA,GO:0043639
 secY,GO:0009094
 secY,GO:0006571
 secY,GO:0000162
 yajC-2,GO:0009094
 yajC-2,GO:0006571
 yajC-2,GO:0000162
 yajC-1,GO:0009094
 yajC-1,GO:0006571
 yajC-1,GO:0000162
 secA-1,GO:0009094
 secA-1,GO:0006571
 secA-1,GO:0000162
 secA-2,GO:0009094
 secA-2,GO:0006571
 secA-2,GO:0000162
 ffh,GO:0009094
 ffh,GO:0006571
 ffh,GO:0000162
 ftsY,GO:0009094
 ftsY,GO:0006571
 ftsY,GO:0000162
 spi,GO:0009094
 spi,GO:0006571
 spi,GO:0000162
 lspA,GO:0009094
 lspA,GO:0006571
 lspA,GO:0000162
 secY,GO:0019530
 yajC-2,GO:0019530
 yajC-1,GO:0019530
 secA-1,GO:0019530
 secA-2,GO:0019530
 ftsY,GO:0019530
 ffh,GO:0019530
 gldA,GO:0033052
 gldA,GO:0019756
 glpK,GO:0033052
 glpK,GO:0019756
 asd,GO:0046416
 thrB,GO:0046416
 thrC,GO:0046416
 glyA,GO:0046416
 lpdA,GO:0046416
 sdaAA,GO:0046416
 sdaAB,GO:0046416
 ilvA,GO:0046416
 trpA,GO:0046416
 trpB,GO:0046416
 asd,GO:0006749
 thrB,GO:0006749
 thrC,GO:0006749
 glyA,GO:0006749
 lpdA,GO:0006749
 sdaAA,GO:0006749
 sdaAB,GO:0006749
 ilvA,GO:0006749
 trpA,GO:0006749
 trpB,GO:0006749
 fabG,GO:0019369
 fabG,GO:0006665
 aroB,GO:0042184
 aroD,GO:0042184
 aroE,GO:0042184
 aroC,GO:0042184
 trpE,GO:0042184
 trpG,GO:0042184
 trpD,GO:0042184
 trpF,GO:0042184
 trpC,GO:0042184
 trpA,GO:0042184
 trpB,GO:0042184
 Chorismate mutase [KO:K04516] [EC:5.4.99.5],GO:0042184
 tyrA,GO:0042184
 aroD,GO:0046487
 aroD,GO:0043648
 aroD,GO:0019541
 pstS,GO:0006772
 pstC,GO:0006772
 pstC,GO:0006772
 pstA,GO:0006772
 pstA,GO:0006772
 pstB,GO:0006772
 pstB,GO:0006772
 pstB,GO:0006772
 amiA,GO:0006772
 ftsE,GO:0006772
 potD,GO:0006771
 potC,GO:0006771
 potH,GO:0006771
 potA,GO:0006771
 proWX,GO:0006771
 proV,GO:0006771
 msmK,GO:0006771
 malX,GO:0006771
 malC,GO:0006771
 malD,GO:0006771
 rafE,GO:0006771
 rafF,GO:0006771
 rafG,GO:0006771
 pstS,GO:0006771
 pstC,GO:0006771
 pstA,GO:0006771
 pstB,GO:0006771
 livJ,GO:0006771
 livH,GO:0006771
 livM,GO:0006771
 livG,GO:0006771
 livF,GO:0006771
 aliB,GO:0006771
 amiA,GO:0006771
 amiC,GO:0006771
 amiD,GO:0006771
 amiE,GO:0006771
 amiF,GO:0006771
 lmb,GO:0006771
 adcA,GO:0006771
 adcB,GO:0006771
 adcC,GO:0006771
 psaA,GO:0006771
 psaC,GO:0006771
 psaB,GO:0006771
 ftsX,GO:0006771
 ftsE,GO:0006771
 potD,GO:0042816
 potC,GO:0042816
 potH,GO:0042816
 potA,GO:0042816
 proWX,GO:0042816
 proV,GO:0042816
 malX,GO:0042816
 malC,GO:0042816
 malD,GO:0042816
 rafE,GO:0042816
 rafF,GO:0042816
 rafG,GO:0042816
 pstS,GO:0042816
 pstC,GO:0042816
 livJ,GO:0042816
 livH,GO:0042816
 livM,GO:0042816
 livG,GO:0042816
 livF,GO:0042816
 aliB,GO:0042816
 amiA,GO:0042816
 amiC,GO:0042816
 amiD,GO:0042816
 amiE,GO:0042816
 amiF,GO:0042816
 lmb,GO:0042816
 adcA,GO:0042816
 adcB,GO:0042816
 adcC,GO:0042816
 cbiO2,GO:0042816
 cbiO1,GO:0042816
 ftsX,GO:0042816
 ftsE,GO:0042816
 comA,GO:0042816
 pstA,GO:0046497
 pstA,GO:0006769
 pstB,GO:0046497
 pstB,GO:0006769
 glnH,GO:0046497
 glnH,GO:0006769
 glnQ,GO:0046497
 glnQ,GO:0006769
 aliB,GO:0046497
 aliB,GO:0006769
 aliA,GO:0046497
 aliA,GO:0006769
 amiA,GO:0046497
 amiA,GO:0006769
 ftsE,GO:0015940
 ftsE,GO:0015937
 pstC2,GO:0006768
 pstC1,GO:0006768
 pstA2,GO:0006768
 pstA1,GO:0006768
 pstB3,GO:0006768
 pstB1,GO:0006768
 pstB2,GO:0006768
 gltL,GO:0006768
 ftsE,GO:0006768
 pstC1,GO:0009106
 pstC2,GO:0009106
 pstA1,GO:0009106
 pstA2,GO:0009106
 pstB1,GO:0009106
 pstB2,GO:0009106
 pstB3,GO:0009106
 gltL,GO:0009106
 ftsE,GO:0009106
 secE,GO:0046656
 secE,GO:0006778
 mvaS,GO:0009240
 mvaS,GO:0016091
 eutD,GO:0006807
 eutD,GO:0043190
 eutD,GO:0043191
 eutD,GO:0043192
 gldA,GO:0043190
 gldA,GO:0043191
 gldA,GO:0043192
 asd,GO:0000160
 dapA,GO:0000160
 dapB,GO:0000160
 lys,GO:0000160
 asd,GO:0009372
 dapA,GO:0009372
 dapB,GO:0009372
 lys,GO:0009372
 asd,GO:0009401
 dapA,GO:0009401
 dapB,GO:0009401
 lys,GO:0009401
 asd,GO:0006401
 dapA,GO:0006401
 dapB,GO:0006401
 lys,GO:0006401
 asd,GO:0000428
 dapA,GO:0000428
 dapB,GO:0000428
 lys,GO:0000428
 glpK,GO:0030253
 glpK,GO:0015628
 glpK,GO:0030254
 glpK,GO:0030255
 glpK,GO:0046819
 glpK,GO:0033103
 glpK,GO:0044098
 glpK,GO:0043952
 glpK,GO:0043953
 gldA,GO:0006284
 gldA,GO:0006285
 gldA,GO:0006286
 gldA,GO:0006287
 gldA,GO:0006288
 glpK,GO:0006284
 glpK,GO:0006285
 glpK,GO:0006286
 glpK,GO:0006287
 glpK,GO:0006288
 plsX,GO:0006284
 plsX,GO:0006285
 plsX,GO:0006286
 plsX,GO:0006287
 plsX,GO:0006288
 aga,GO:0006284
 aga,GO:0006285
 aga,GO:0006286
 aga,GO:0006287
 aga,GO:0006288
 gldA,GO:0006289
 gplK,GO:0006289
 plsX,GO:0006289
 aga,GO:0006289
 glpK,GO:0006298
 plsX,GO:0006298
 glpK,GO:0000724
 plsX,GO:0000724
 glpK,GO:0006096
 glpK,GO:0006094
 plsX,GO:0006096
 plsX,GO:0006094
 ppc,GO:0006098
 lpdA,GO:0006000
 lpdA,GO:0006013
 pflB,GO:0006000
 pflB,GO:0006013
 ackA,GO:0006000
 ackA,GO:0006013
 pta,GO:0006000
 pta,GO:0006013
 pyk,GO:0006000
 pyk,GO:0006013
 accA,GO:0006000
 accA,GO:0006013
 accB,GO:0006000
 accB,GO:0006013
 accC,GO:0006000
 accC,GO:0006013
 accD,GO:0006000
 accD,GO:0006013
 spxB,GO:0006000
 spxB,GO:0006013
 ppc,GO:0006000
 ppc,GO:0006013
 lpdA,GO:0006012
 pflB,GO:0006012
 ackA,GO:0006012
 pta,GO:0006012
 pyk,GO:0006012
 accA,GO:0006012
 accB,GO:0006012
 accC,GO:0006012
 accD,GO:0006012
 spxB,GO:0006012
 lpdA,GO:0019852
 lpdA,GO:0019577
 lpdA,GO:0019572
 pflB,GO:0019852
 pflB,GO:0019577
 pflB,GO:0019572
 ackA,GO:0019852
 ackA,GO:0019577
 ackA,GO:0019572
 pta,GO:0019852
 pta,GO:0019577
 pta,GO:0019572
 pyk,GO:0019852
 pyk,GO:0019577
 pyk,GO:0019572
 accA,GO:0019852
 accA,GO:0019577
 accA,GO:0019572
 accB,GO:0019852
 accB,GO:0019577
 accB,GO:0019572
 accC,GO:0019852
 accC,GO:0019577
 accC,GO:0019572
 accD,GO:0019852
 accD,GO:0019577
 accD,GO:0019572
 spxB,GO:0019852
 spxB,GO:0019577
 spxB,GO:0019572
 ppc,GO:0019852
 ppc,GO:0019577
 ppc,GO:0019572
 lpdA,GO:0006633
 pflB,GO:0006633
 ackA,GO:0006633
 pta,GO:0006633
 pyk,GO:0006633
 accA,GO:0006633
 accB,GO:0006633
 accC,GO:0006633
 accD,GO:0006633
 spxB,GO:0006633
 ppc,GO:0006633
 lpdA,GO:0006526
 pflB,GO:0006526
 ackA,GO:0006526
 pta,GO:0006526
 pyk,GO:0006526
 accA,GO:0006526
 accB,GO:0006526
 accC,GO:0006526
 accD,GO:0006526
 spxB,GO:0006526
 ppc,GO:0006526
 lpdA,GO:0006163
 lpdA,GO:0042278
 pflB,GO:0006163
 pflB,GO:0042278
 ackA,GO:0006163
 ackA,GO:0042278
 pta,GO:0006163
 pta,GO:0042278
 pyk,GO:0006163
 pyk,GO:0042278
 accA,GO:0006163
 accA,GO:0042278
 accB,GO:0006163
 accB,GO:0042278
 accC,GO:0006163
 accC,GO:0042278
 accD,GO:0006163
 accD,GO:0042278
 spxB,GO:0006163
 spxB,GO:0042278
 ppc,GO:0006163
 ppc,GO:0042278
 dnaA,GO:0006522
 dnaA,GO:0006531
 dnaA,GO:0006536
 dltA,GO:0006522
 dltA,GO:0006531
 dltA,GO:0006536
 dltC,GO:0006522
 dltC,GO:0006531
 dltC,GO:0006536
 glnA,GO:0006522
 glnA,GO:0006531
 glnA,GO:0006536
 dnaA,GO:0006544
 dnaA,GO:0006563
 dnaA,GO:0070178
 dnaA,GO:0006566
 dltA,GO:0006544
 dltA,GO:0006563
 dltA,GO:0070178
 dltA,GO:0006566
 dltC,GO:0006544
 dltC,GO:0006563
 dltC,GO:0070178
 dltC,GO:0006566
 glnA,GO:0006544
 glnA,GO:0006563
 glnA,GO:0070178
 glnA,GO:0006566
 dnaA,GO:0006534
 dnaA,GO:0006555
 dltA,GO:0006534
 dltA,GO:0006555
 dltC,GO:0006534
 dltC,GO:0006555
 glnA,GO:0006534
 glnA,GO:0006555
 dnaA,GO:0006550
 dnaA,GO:0006552
 dnaA,GO:0006574
 dltA,GO:0006550
 dltA,GO:0006552
 dltA,GO:0006574
 dltC,GO:0006550
 dltC,GO:0006552
 dltC,GO:0006574
 glnA,GO:0006550
 glnA,GO:0006552
 glnA,GO:0006574
 dnaA,GO:0009097
 dnaA,GO:0009098
 dnaA,GO:0009099
 dltA,GO:0009097
 dltA,GO:0009098
 dltA,GO:0009099
 dltC,GO:0009097
 dltC,GO:0009098
 dltC,GO:0009099
 glnA,GO:0009097
 glnA,GO:0009098
 glnA,GO:0009099
 dnaA,GO:0009085
 dltA,GO:0009085
 dltC,GO:0009085
 glnA,GO:0009085
 mreA,GO:0006525
 mreA,GO:0006560
 thiM,GO:0006525
 thiM,GO:0006560
 potD,GO:0019530
 potC,GO:0019530
 potB,GO:0019530
 potA,GO:0019530
 msmK,GO:0019530
 malX,GO:0019530
 malC,GO:0019530
 malD,GO:0019530
 msmE,GO:0019530
 msmF,GO:0019530
 pstS,GO:0019530
 pstB1,GO:0019530
 pstB2,GO:0019530
 pstB3,GO:0019530
 glnQ1,GO:0019530
 glnQ3,GO:0019530
 glnQ2,GO:0019530
 aliA,GO:0019530
 adcA,GO:0019530
 lmb,GO:0019530
 mtsA,GO:0019530
 mtsC,GO:0019530
 mtsB,GO:0019530
 ftsX,GO:0019530
 ftsE,GO:0019530
 blpA2,GO:0019530
 potD,GO:0033052
 potD,GO:0019756
 potC,GO:0033052
 potC,GO:0019756
 potB,GO:0033052
 potB,GO:0019756
 potA,GO:0033052
 potA,GO:0019756
 msmK,GO:0033052
 msmK,GO:0019756
 malX,GO:0033052
 malX,GO:0019756
 malC,GO:0033052
 malC,GO:0019756
 malD,GO:0033052
 malD,GO:0019756
 msmE,GO:0033052
 msmE,GO:0019756
 msmF,GO:0033052
 msmF,GO:0019756
 msmG,GO:0033052
 msmG,GO:0019756
 pstS,GO:0033052
 pstS,GO:0019756
 pstB1,GO:0033052
 pstB1,GO:0019756
 pstB2,GO:0033052
